date,bitcoin sell_unscaled,bitcoin sell_monthly,isPartial,scale,bitcoin sell
2020-08-15,20,12.0,,0.12,2.4
2020-08-16,39,12.0,,0.12,4.68
2020-08-17,34,12.0,,0.12,4.08
2020-08-18,33,12.0,,0.12,3.96
2020-08-19,100,12.0,,0.12,12.0
2020-08-20,49,12.0,,0.12,5.88
2020-08-21,51,12.0,,0.12,6.12
2020-08-22,20,12.0,,0.12,2.4
2020-08-23,20,12.0,,0.12,2.4
2020-08-24,16,12.0,,0.12,1.92
2020-08-25,64,12.0,,0.12,7.68
2020-08-26,49,12.0,,0.12,5.88
2020-08-27,0,12.0,,0.12,0.0
2020-08-28,34,12.0,,0.12,4.08
2020-08-29,56,12.0,,0.12,6.72
2020-08-30,77,12.0,,0.12,9.24
2020-08-31,32,12.0,,0.12,3.84
2020-09-01,51,7.0,False,0.07,3.5700000000000003
2020-09-02,50,7.0,,0.07,3.5000000000000004
2020-09-03,25,7.0,,0.07,1.7500000000000002
2020-09-04,53,7.0,,0.07,3.7100000000000004
2020-09-05,0,7.0,,0.07,0.0
2020-09-06,31,7.0,,0.07,2.1700000000000004
2020-09-07,30,7.0,,0.07,2.1
2020-09-08,0,7.0,,0.07,0.0
2020-09-09,0,7.0,,0.07,0.0
2020-09-10,0,7.0,,0.07,0.0
2020-09-11,25,7.0,,0.07,1.7500000000000002
2020-09-12,30,7.0,,0.07,2.1
2020-09-13,0,7.0,,0.07,0.0
2020-09-14,25,7.0,,0.07,1.7500000000000002
2020-09-15,74,7.0,,0.07,5.180000000000001
2020-09-16,100,7.0,,0.07,7.000000000000001
2020-09-17,48,7.0,,0.07,3.3600000000000003
2020-09-18,25,7.0,,0.07,1.7500000000000002
2020-09-19,31,7.0,,0.07,2.1700000000000004
2020-09-20,61,7.0,,0.07,4.2700000000000005
2020-09-21,25,7.0,,0.07,1.7500000000000002
2020-09-22,0,7.0,,0.07,0.0
2020-09-23,25,7.0,,0.07,1.7500000000000002
2020-09-24,49,7.0,,0.07,3.43
2020-09-25,56,7.0,,0.07,3.9200000000000004
2020-09-26,33,7.0,,0.07,2.31
2020-09-27,0,7.0,,0.07,0.0
2020-09-28,0,7.0,,0.07,0.0
2020-09-29,82,7.0,,0.07,5.74
2020-09-30,0,7.0,,0.07,0.0
2020-10-01,22,10.0,False,0.1,2.2
2020-10-02,0,10.0,,0.1,0.0
2020-10-03,26,10.0,,0.1,2.6
2020-10-04,78,10.0,,0.1,7.800000000000001
2020-10-05,44,10.0,,0.1,4.4
2020-10-06,22,10.0,,0.1,2.2
2020-10-07,44,10.0,,0.1,4.4
2020-10-08,0,10.0,,0.1,0.0
2020-10-09,25,10.0,,0.1,2.5
2020-10-10,55,10.0,,0.1,5.5
2020-10-11,27,10.0,,0.1,2.7
2020-10-12,24,10.0,,0.1,2.4000000000000004
2020-10-13,25,10.0,,0.1,2.5
2020-10-14,25,10.0,,0.1,2.5
2020-10-15,0,10.0,,0.1,0.0
2020-10-16,52,10.0,,0.1,5.2
2020-10-17,57,10.0,,0.1,5.7
2020-10-18,28,10.0,,0.1,2.8000000000000003
2020-10-19,0,10.0,,0.1,0.0
2020-10-20,50,10.0,,0.1,5.0
2020-10-21,49,10.0,,0.1,4.9
2020-10-22,25,10.0,,0.1,2.5
2020-10-23,25,10.0,,0.1,2.5
2020-10-24,84,10.0,,0.1,8.4
2020-10-25,0,10.0,,0.1,0.0
2020-10-26,73,10.0,,0.1,7.300000000000001
2020-10-27,100,10.0,,0.1,10.0
2020-10-28,50,10.0,,0.1,5.0
2020-10-29,49,10.0,,0.1,4.9
2020-10-30,0,10.0,,0.1,0.0
2020-10-31,29,10.0,,0.1,2.9000000000000004
2020-11-01,0,21.0,False,0.21,0.0
2020-11-02,11,21.0,,0.21,2.31
2020-11-03,21,21.0,,0.21,4.41
2020-11-04,14,21.0,,0.21,2.94
2020-11-05,55,21.0,,0.21,11.549999999999999
2020-11-06,44,21.0,,0.21,9.24
2020-11-07,21,21.0,,0.21,4.41
2020-11-08,0,21.0,,0.21,0.0
2020-11-09,31,21.0,,0.21,6.51
2020-11-10,21,21.0,,0.21,4.41
2020-11-11,10,21.0,,0.21,2.1
2020-11-12,10,21.0,,0.21,2.1
2020-11-13,21,21.0,,0.21,4.41
2020-11-14,12,21.0,,0.21,2.52
2020-11-15,35,21.0,,0.21,7.35
2020-11-16,10,21.0,,0.21,2.1
2020-11-17,10,21.0,,0.21,2.1
2020-11-18,65,21.0,,0.21,13.65
2020-11-19,21,21.0,,0.21,4.41
2020-11-20,22,21.0,,0.21,4.62
2020-11-21,24,21.0,,0.21,5.04
2020-11-22,35,21.0,,0.21,7.35
2020-11-23,11,21.0,,0.21,2.31
2020-11-24,22,21.0,,0.21,4.62
2020-11-25,100,21.0,,0.21,21.0
2020-11-26,69,21.0,,0.21,14.49
2020-11-27,23,21.0,,0.21,4.83
2020-11-28,93,21.0,,0.21,19.529999999999998
2020-11-29,23,21.0,,0.21,4.83
2020-11-30,98,21.0,,0.21,20.58
2020-12-01,45,20.0,False,0.2,9.0
2020-12-02,23,20.0,,0.2,4.6000000000000005
2020-12-03,23,20.0,,0.2,4.6000000000000005
2020-12-04,38,20.0,,0.2,7.6000000000000005
2020-12-05,8,20.0,,0.2,1.6
2020-12-06,17,20.0,,0.2,3.4000000000000004
2020-12-07,8,20.0,,0.2,1.6
2020-12-08,15,20.0,,0.2,3.0
2020-12-09,31,20.0,,0.2,6.2
2020-12-10,23,20.0,,0.2,4.6000000000000005
2020-12-11,0,20.0,,0.2,0.0
2020-12-12,8,20.0,,0.2,1.6
2020-12-13,17,20.0,,0.2,3.4000000000000004
2020-12-14,0,20.0,,0.2,0.0
2020-12-15,31,20.0,,0.2,6.2
2020-12-16,71,20.0,,0.2,14.200000000000001
2020-12-17,100,20.0,,0.2,20.0
2020-12-18,89,20.0,,0.2,17.8
2020-12-19,60,20.0,,0.2,12.0
2020-12-20,26,20.0,,0.2,5.2
2020-12-21,24,20.0,,0.2,4.800000000000001
2020-12-22,16,20.0,,0.2,3.2
2020-12-23,25,20.0,,0.2,5.0
2020-12-24,34,20.0,,0.2,6.800000000000001
2020-12-25,69,20.0,,0.2,13.8
2020-12-26,36,20.0,,0.2,7.2
2020-12-27,59,20.0,,0.2,11.8
2020-12-28,71,20.0,,0.2,14.200000000000001
2020-12-29,56,20.0,,0.2,11.200000000000001
2020-12-30,48,20.0,,0.2,9.600000000000001
2020-12-31,48,20.0,,0.2,9.600000000000001
2021-01-01,31,61.0,False,0.61,18.91
2021-01-02,63,61.0,,0.61,38.43
2021-01-03,84,61.0,,0.61,51.24
2021-01-04,36,61.0,,0.61,21.96
2021-01-05,45,61.0,,0.61,27.45
2021-01-06,26,61.0,,0.61,15.86
2021-01-07,62,61.0,,0.61,37.82
2021-01-08,75,61.0,,0.61,45.75
2021-01-09,44,61.0,,0.61,26.84
2021-01-10,79,61.0,,0.61,48.19
2021-01-11,93,61.0,,0.61,56.73
2021-01-12,23,61.0,,0.61,14.03
2021-01-13,41,61.0,,0.61,25.009999999999998
2021-01-14,50,61.0,,0.61,30.5
2021-01-15,37,61.0,,0.61,22.57
2021-01-16,10,61.0,,0.61,6.1
2021-01-17,24,61.0,,0.61,14.64
2021-01-18,9,61.0,,0.61,5.49
2021-01-19,13,61.0,,0.61,7.93
2021-01-20,22,61.0,,0.61,13.42
2021-01-21,49,61.0,,0.61,29.89
2021-01-22,18,61.0,,0.61,10.98
2021-01-23,15,61.0,,0.61,9.15
2021-01-24,15,61.0,,0.61,9.15
2021-01-25,22,61.0,,0.61,13.42
2021-01-26,14,61.0,,0.61,8.54
2021-01-27,22,61.0,,0.61,13.42
2021-01-28,54,61.0,,0.61,32.94
2021-01-29,100,61.0,,0.61,61.0
2021-01-30,36,61.0,,0.61,21.96
2021-01-31,41,61.0,,0.61,25.009999999999998
2021-02-01,13,44.0,False,0.44,5.72
2021-02-02,13,44.0,,0.44,5.72
2021-02-03,36,44.0,,0.44,15.84
2021-02-04,49,44.0,,0.44,21.56
2021-02-05,41,44.0,,0.44,18.04
2021-02-06,25,44.0,,0.44,11.0
2021-02-07,44,44.0,,0.44,19.36
2021-02-08,30,44.0,,0.44,13.2
2021-02-09,100,44.0,,0.44,44.0
2021-02-10,41,44.0,,0.44,18.04
2021-02-11,50,44.0,,0.44,22.0
2021-02-12,59,44.0,,0.44,25.96
2021-02-13,65,44.0,,0.44,28.6
2021-02-14,49,44.0,,0.44,21.56
2021-02-15,19,44.0,,0.44,8.36
2021-02-16,23,44.0,,0.44,10.12
2021-02-17,27,44.0,,0.44,11.88
2021-02-18,41,44.0,,0.44,18.04
2021-02-19,60,44.0,,0.44,26.4
2021-02-20,71,44.0,,0.44,31.24
2021-02-21,36,44.0,,0.44,15.84
2021-02-22,35,44.0,,0.44,15.4
2021-02-23,46,44.0,,0.44,20.24
2021-02-24,41,44.0,,0.44,18.04
2021-02-25,37,44.0,,0.44,16.28
2021-02-26,41,44.0,,0.44,18.04
2021-02-27,42,44.0,,0.44,18.48
2021-02-28,55,44.0,,0.44,24.2
2021-03-01,44,31.0,False,0.31,13.64
2021-03-02,77,31.0,,0.31,23.87
2021-03-03,22,31.0,,0.31,6.82
2021-03-04,33,31.0,,0.31,10.23
2021-03-05,34,31.0,,0.31,10.54
2021-03-06,25,31.0,,0.31,7.75
2021-03-07,62,31.0,,0.31,19.22
2021-03-08,88,31.0,,0.31,27.28
2021-03-09,68,31.0,,0.31,21.08
2021-03-10,32,31.0,,0.31,9.92
2021-03-11,66,31.0,,0.31,20.46
2021-03-12,34,31.0,,0.31,10.54
2021-03-13,95,31.0,,0.31,29.45
2021-03-14,93,31.0,,0.31,28.83
2021-03-15,100,31.0,,0.31,31.0
2021-03-16,56,31.0,,0.31,17.36
2021-03-17,75,31.0,,0.31,23.25
2021-03-18,75,31.0,,0.31,23.25
2021-03-19,33,31.0,,0.31,10.23
2021-03-20,61,31.0,,0.31,18.91
2021-03-21,49,31.0,,0.31,15.19
2021-03-22,43,31.0,,0.31,13.33
2021-03-23,32,31.0,,0.31,9.92
2021-03-24,53,31.0,,0.31,16.43
2021-03-25,22,31.0,,0.31,6.82
2021-03-26,23,31.0,,0.31,7.13
2021-03-27,25,31.0,,0.31,7.75
2021-03-28,84,31.0,,0.31,26.04
2021-03-29,44,31.0,,0.31,13.64
2021-03-30,100,31.0,,0.31,31.0
2021-03-31,21,31.0,,0.31,6.51
2021-04-01,54,33.0,False,0.33,17.82
2021-04-02,25,33.0,,0.33,8.25
2021-04-03,20,33.0,,0.33,6.6000000000000005
2021-04-04,21,33.0,,0.33,6.930000000000001
2021-04-05,24,33.0,,0.33,7.92
2021-04-06,35,33.0,,0.33,11.55
2021-04-07,0,33.0,,0.33,0.0
2021-04-08,35,33.0,,0.33,11.55
2021-04-09,46,33.0,,0.33,15.180000000000001
2021-04-10,20,33.0,,0.33,6.6000000000000005
2021-04-11,26,33.0,,0.33,8.58
2021-04-12,17,33.0,,0.33,5.61
2021-04-13,30,33.0,,0.33,9.9
2021-04-14,75,33.0,,0.33,24.75
2021-04-15,47,33.0,,0.33,15.510000000000002
2021-04-16,83,33.0,,0.33,27.39
2021-04-17,60,33.0,,0.33,19.8
2021-04-18,60,33.0,,0.33,19.8
2021-04-19,35,33.0,,0.33,11.55
2021-04-20,100,33.0,,0.33,33.0
2021-04-21,41,33.0,,0.33,13.530000000000001
2021-04-22,12,33.0,,0.33,3.96
2021-04-23,61,33.0,,0.33,20.130000000000003
2021-04-24,27,33.0,,0.33,8.91
2021-04-25,13,33.0,,0.33,4.29
2021-04-26,35,33.0,,0.33,11.55
2021-04-27,24,33.0,,0.33,7.92
2021-04-28,40,33.0,,0.33,13.200000000000001
2021-04-29,6,33.0,,0.33,1.98
2021-04-30,17,33.0,,0.33,5.61
2021-05-01,19,39.0,False,0.39,7.41
2021-05-02,32,39.0,,0.39,12.48
2021-05-03,11,39.0,,0.39,4.29
2021-05-04,38,39.0,,0.39,14.82
2021-05-05,71,39.0,,0.39,27.69
2021-05-06,45,39.0,,0.39,17.55
2021-05-07,53,39.0,,0.39,20.67
2021-05-08,58,39.0,,0.39,22.62
2021-05-09,65,39.0,,0.39,25.35
2021-05-10,46,39.0,,0.39,17.94
2021-05-11,34,39.0,,0.39,13.26
2021-05-12,39,39.0,,0.39,15.21
2021-05-13,46,39.0,,0.39,17.94
2021-05-14,59,39.0,,0.39,23.01
2021-05-15,33,39.0,,0.39,12.870000000000001
2021-05-16,64,39.0,,0.39,24.96
2021-05-17,85,39.0,,0.39,33.15
2021-05-18,45,39.0,,0.39,17.55
2021-05-19,100,39.0,,0.39,39.0
2021-05-20,69,39.0,,0.39,26.91
2021-05-21,46,39.0,,0.39,17.94
2021-05-22,47,39.0,,0.39,18.330000000000002
2021-05-23,64,39.0,,0.39,24.96
2021-05-24,39,39.0,,0.39,15.21
2021-05-25,17,39.0,,0.39,6.63
2021-05-26,17,39.0,,0.39,6.63
2021-05-27,12,39.0,,0.39,4.68
2021-05-28,6,39.0,,0.39,2.34
2021-05-29,6,39.0,,0.39,2.34
2021-05-30,13,39.0,,0.39,5.07
2021-05-31,13,39.0,,0.39,5.07
2021-06-01,14,18.0,False,0.18,2.52
2021-06-02,69,18.0,,0.18,12.42
2021-06-03,28,18.0,,0.18,5.04
2021-06-04,29,18.0,,0.18,5.22
2021-06-05,97,18.0,,0.18,17.46
2021-06-06,65,18.0,,0.18,11.7
2021-06-07,28,18.0,,0.18,5.04
2021-06-08,42,18.0,,0.18,7.56
2021-06-09,42,18.0,,0.18,7.56
2021-06-10,43,18.0,,0.18,7.739999999999999
2021-06-11,74,18.0,,0.18,13.32
2021-06-12,16,18.0,,0.18,2.88
2021-06-13,31,18.0,,0.18,5.58
2021-06-14,14,18.0,,0.18,2.52
2021-06-15,100,18.0,,0.18,18.0
2021-06-16,0,18.0,,0.18,0.0
2021-06-17,43,18.0,,0.18,7.739999999999999
2021-06-18,59,18.0,,0.18,10.62
2021-06-19,16,18.0,,0.18,2.88
2021-06-20,16,18.0,,0.18,2.88
2021-06-21,29,18.0,,0.18,5.22
2021-06-22,58,18.0,,0.18,10.44
2021-06-23,71,18.0,,0.18,12.78
2021-06-24,15,18.0,,0.18,2.6999999999999997
2021-06-25,44,18.0,,0.18,7.92
2021-06-26,33,18.0,,0.18,5.9399999999999995
2021-06-27,16,18.0,,0.18,2.88
2021-06-28,15,18.0,,0.18,2.6999999999999997
2021-06-29,43,18.0,,0.18,7.739999999999999
2021-06-30,28,18.0,,0.18,5.04
2021-07-01,47,12.0,False,0.12,5.64
2021-07-02,49,12.0,,0.12,5.88
2021-07-03,27,12.0,,0.12,3.2399999999999998
2021-07-04,57,12.0,,0.12,6.84
2021-07-05,0,12.0,,0.12,0.0
2021-07-06,48,12.0,,0.12,5.76
2021-07-07,47,12.0,,0.12,5.64
2021-07-08,49,12.0,,0.12,5.88
2021-07-09,25,12.0,,0.12,3.0
2021-07-10,27,12.0,,0.12,3.2399999999999998
2021-07-11,27,12.0,,0.12,3.2399999999999998
2021-07-12,48,12.0,,0.12,5.76
2021-07-13,24,12.0,,0.12,2.88
2021-07-14,72,12.0,,0.12,8.64
2021-07-15,0,12.0,,0.12,0.0
2021-07-16,49,12.0,,0.12,5.88
2021-07-17,0,12.0,,0.12,0.0
2021-07-18,0,12.0,,0.12,0.0
2021-07-19,73,12.0,,0.12,8.76
2021-07-20,100,12.0,,0.12,12.0
2021-07-21,70,12.0,,0.12,8.4
2021-07-22,49,12.0,,0.12,5.88
2021-07-23,49,12.0,,0.12,5.88
2021-07-24,0,12.0,,0.12,0.0
2021-07-25,0,12.0,,0.12,0.0
2021-07-26,98,12.0,,0.12,11.76
2021-07-27,73,12.0,,0.12,8.76
2021-07-28,96,12.0,,0.12,11.52
2021-07-29,72,12.0,,0.12,8.64
2021-07-30,24,12.0,,0.12,2.88
2021-07-31,80,12.0,,0.12,9.6
2021-08-01,86,13.0,False,0.13,11.18
2021-08-02,38,13.0,,0.13,4.94
2021-08-03,20,13.0,,0.13,2.6
2021-08-04,58,13.0,,0.13,7.54
2021-08-05,40,13.0,,0.13,5.2
2021-08-06,61,13.0,,0.13,7.930000000000001
2021-08-07,0,13.0,,0.13,0.0
2021-08-08,22,13.0,,0.13,2.8600000000000003
2021-08-09,39,13.0,,0.13,5.07
2021-08-10,0,13.0,,0.13,0.0
2021-08-11,39,13.0,,0.13,5.07
2021-08-12,0,13.0,,0.13,0.0
2021-08-13,60,13.0,,0.13,7.800000000000001
2021-08-14,22,13.0,,0.13,2.8600000000000003
2021-08-15,44,13.0,,0.13,5.720000000000001
2021-08-16,39,13.0,,0.13,5.07
2021-08-17,20,13.0,,0.13,2.6
2021-08-18,38,13.0,,0.13,4.94
2021-08-19,39,13.0,,0.13,5.07
2021-08-20,58,13.0,,0.13,7.54
2021-08-21,65,13.0,,0.13,8.450000000000001
2021-08-22,44,13.0,,0.13,5.720000000000001
2021-08-23,100,13.0,,0.13,13.0
2021-08-24,0,13.0,,0.13,0.0
2021-08-25,19,13.0,,0.13,2.47
2021-08-26,79,13.0,,0.13,10.27
2021-08-27,79,13.0,,0.13,10.27
2021-08-28,44,13.0,,0.13,5.720000000000001
2021-08-29,22,13.0,,0.13,2.8600000000000003
2021-08-30,19,13.0,,0.13,2.47
2021-08-31,58,13.0,,0.13,7.54
2021-09-01,49,19.0,True,0.19,9.31
2021-09-02,69,19.0,,0.19,13.11
2021-09-03,18,19.0,,0.19,3.42
2021-09-04,40,19.0,,0.19,7.6
2021-09-05,61,19.0,,0.19,11.59
2021-09-06,77,19.0,,0.19,14.63
2021-09-07,87,19.0,,0.19,16.53
2021-09-08,0,19.0,,0.19,0.0
2021-09-09,52,19.0,,0.19,9.88
2021-09-10,18,19.0,,0.19,3.42
2021-09-11,0,19.0,,0.19,0.0
2021-09-12,38,19.0,,0.19,7.22
2021-09-13,35,19.0,,0.19,6.65
2021-09-14,51,19.0,,0.19,9.69
2021-09-15,33,19.0,,0.19,6.2700000000000005
2021-09-16,34,19.0,,0.19,6.46
2021-09-17,71,19.0,,0.19,13.49
2021-09-18,20,19.0,,0.19,3.8
2021-09-19,96,19.0,,0.19,18.240000000000002
2021-09-20,51,19.0,,0.19,9.69
2021-09-21,35,19.0,,0.19,6.65
2021-09-22,34,19.0,,0.19,6.46
2021-09-23,70,19.0,,0.19,13.3
2021-09-24,18,19.0,,0.19,3.42
2021-09-25,100,19.0,,0.19,19.0
2021-09-26,0,19.0,,0.19,0.0
2021-09-27,17,19.0,,0.19,3.23
